Fecha;Medio;Año;Posición;Artista;Canción;Nacionalidad;Genero
Mayo;Spotify;2022;64;Standly;Panamera;CL;Urbano
Mayo;Spotify;2022;65;Paulo Londra;Plan A;AR;Urbano
Mayo;Spotify;2022;66;Nickoog Clk, Pailita, Simon la Letra, Standly;Phillie y Botella (Remix);CL, CL, CL;Urbano
Mayo;Spotify;2022;67;Blessd, Justin Quiles, Lenny Tavárez;Medallo;CO, PR, PR;Urbano
Mayo;Spotify;2022;68;Bizarrap, Paulo Londra;Paulo Londra: Bzrp Music Sessions, Vol. 23;AR, AR;Urbano
Mayo;Spotify;2022;69;Bizarrap, Tiago PZK;Tiago PZK: Bzrp Music Sessions, Vol. 48;AR, AR;Urbano
Mayo;Spotify;2022;70;La Pantera, Quevedo, Juseph, ABHIR, BEJO, Cruz Cafuné, EL IMA;Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix];ES, ES, ES, ES, ES;Urbano
Mayo;Spotify;2022;71;Zion & Lennox;Yo Voy (feat. Daddy Yankee);US;Urbano
Mayo;Spotify;2022;72;Harry Styles;Matilda;GB;Pop
Mayo;Spotify;2022;73;Ak4:20, Brray;MARIMBA GRINGA;PR;Urbano
Mayo;Spotify;2022;74;Bad Bunny;A Tu Merced;PR;Urbano
Mayo;Spotify;2022;75;Harry Styles;Music For a Sushi Restaurant;GB;Pop
Mayo;Spotify;2022;76;FK In The Beats, Cris Mj, El BAI;Pensandote;CL, CL;Urbano
Mayo;Spotify;2022;77;Bad Bunny, Daddy Yankee;La Santa;PR, PR;Urbano
Mayo;Spotify;2022;78;C. Tangana;Demasiadas Mujeres;ES;Urbano
Mayo;Spotify;2022;79;El Jordan 23, Pipo Beatz;Ando;CL;Urbano
Mayo;Spotify;2022;80;Harry Styles;Little Freak;GB;Pop
Mayo;Spotify;2022;81;Pailita, Big Cvyu;Hooka;CL;Urbano
Mayo;Spotify;2022;82;Harry Styles;Daylight;GB;Pop
Mayo;Spotify;2022;83;Marcianeke;Ponte Pa Mí;CL;Urbano
Mayo;Spotify;2022;84;Elton John, Dua Lipa, PNAU;Cold Heart - PNAU Remix;GB, GB, AU;Pop
Mayo;Spotify;2022;85;Standly, Polimá Westcoast;Me Voy Contigo;CL;Urbano
Mayo;Spotify;2022;86;Bad Bunny, JHAYCO;DÁKITI;PR, PR;Urbano
Mayo;Spotify;2022;87;Duki, De La Ghetto, Quevedo;Si Quieren Frontear;PR;Urbano
Mayo;Spotify;2022;88;Harry Styles;Grapejuice;GB;Pop
Mayo;Spotify;2022;89;Cris Mj;Locura y Maldad;CL;Urbano
Mayo;Spotify;2022;90;JOSEPE EL DEMENTE, Sayian Jimmy;Morena Cachetona;CL;Urbano
Mayo;Spotify;2022;91;Harry Styles;Love Of My Life;GB;Pop
Mayo;Spotify;2022;92;Harry Styles;Cinema;GB;Pop
Mayo;Spotify;2022;93;Mora, Bad Bunny, Sech;Volando - Remix;SE, PR, PA;Urbano
Mayo;Spotify;2022;94;Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole;Entre Nosotros (Remix) [con Nicki Nicole];AR, AR, AR;Urbano
Mayo;Spotify;2022;95;Harry Styles;Satellite;GB;Pop
Mayo;Spotify;2022;96;Dímelo Flow, Dalex, Sech, Justin Quiles, Arcángel, De La Ghetto, Lenny Tavárez;Se Le Ve;PA, PR, PA, PR, PR, PR, PR;Urbano
Mayo;Spotify;2022;97;Aventura, Bad Bunny;Volví;US, PR;Latino/Tropical
Mayo;Spotify;2022;98;Harry Styles;Daydreaming;GB;Pop
Mayo;Spotify;2022;99;Kevin Kaarl;San Lucas;MX;Folk/Indie
Mayo;Spotify;2022;100;Boza, Lunay, Lenny Tavárez, Juhn, Beéle;Ella - Remix;PA, PR, PR, PR, CO;Urbano
Junio;Spotify;2022;1;Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto;ULTRA SOLO REMIX;CL, CO, US, PR;Urbano
Junio;Spotify;2022;2;Bad Bunny, Chencho Corleone;Me Porto Bonito;PR, PR;Urbano
Junio;Spotify;2022;3;Bad Bunny;Efecto;PR;Urbano
Junio;Spotify;2022;4;Bad Bunny, Bomba Estéreo;Ojitos Lindos;PR, CO;Urbano
Junio;Spotify;2022;5;Bad Bunny;Moscow Mule;PR;Urbano
Junio;Spotify;2022;6;Bad Bunny;Tití Me Preguntó;PR;Urbano
Junio;Spotify;2022;7;Ak4:20, Pailita, Cris Mj;Me Arrepentí;CL;Urbano
Junio;Spotify;2022;8;Polimá Westcoast, Pailita;ULTRA SOLO;CL;Urbano
Junio;Spotify;2022;9;Julianno Sosa, King Savagge;Cochinae;CL, CL;Urbano
Junio;Spotify;2022;10;KAROL G;PROVENZA;CO;Urbano
Junio;Spotify;2022;11;Cris Mj;Una Noche en Medellín;CL;Urbano
Junio;Spotify;2022;12;Shakira, Rauw Alejandro;Te Felicito;CO, PR;Pop
Junio;Spotify;2022;13;Cris Mj;Paz Mental;CL;Urbano
Junio;Spotify;2022;14;Bad Bunny, Rauw Alejandro;Party;PR, PR;Urbano
Junio;Spotify;2022;15;Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow;La Llevo Al Cielo (Ft. Ñengo Flow);PR, PR, PR, PR;Urbano
Junio;Spotify;2022;16;Bad Bunny, JHAYCO;Tarot;PR, PR;Urbano
Junio;Spotify;2022;17;El Jordan 23, Standly;Bailando;CL, CL;Urbano
Junio;Spotify;2022;18;Pailita, Cris Mj, Big Cvyu;Dime Tú;CL;Urbano
Junio;Spotify;2022;19;Polimá Westcoast, Young Cister, Cris Mj;SEXTIME;CL, CL;Urbano
Junio;Spotify;2022;20;Bad Bunny, Tony Dize;La Corriente;PR, PR;Urbano
Junio;Spotify;2022;21;Bad Bunny;Un Ratito;PR;Urbano
Junio;Spotify;2022;22;El Jordan 23, Big Cvyu;Si Sako La 40;CL, CL;Urbano
Junio;Spotify;2022;23;Rauw Alejandro, Chencho Corleone;Desesperados;PR, PR;Urbano
Junio;Spotify;2022;24;Nickoog Clk, Standly;Que Se Hace;CL, CL;Urbano
Junio;Spotify;2022;25;Standly;Pégate;CL;Urbano
Junio;Spotify;2022;26;Standly;Panamera;CL;Urbano
Junio;Spotify;2022;27;Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro;Flotao;CL, CL, CL, CL;Urbano
Junio;Spotify;2022;28;El Jordan 23, Big Cvyu;Noche Loca;CL, CL,;Urbano
Junio;Spotify;2022;29;Becky G, KAROL G;MAMIII;US, CO;Urbano
Junio;Spotify;2022;30;El Jordan 23;Anti Rana;CL;Urbano
Junio;Spotify;2022;31;Bad Bunny;Después de la Playa;PR;Urbano
Junio;Spotify;2022;32;Pailita, El Casti;Par de Veces;CL;Urbano
Junio;Spotify;2022;33;Harry Styles;As It Was;GB;Pop
Junio;Spotify;2022;34;Pailita, Nio Garcia;Yo Quiero;PR;Urbano
Junio;Spotify;2022;35;Mora, Feid;LA INOCENTE;SE, CO;Urbano
Junio;Spotify;2022;36;Daddy Yankee, Bad Bunny;X ÚLTIMA VEZ;PR, PR;Urbano
Junio;Spotify;2022;37;Bad Bunny, Buscabulla;Andrea;PR;Urbano
Junio;Spotify;2022;38;Bad Bunny;Neverita;PR;Urbano
Junio;Spotify;2022;39;Kate Bush;Running Up That Hill (A Deal With God);GB;Urbano
Junio;Spotify;2022;40;Bad Bunny;Yo No Soy Celoso;PR;Urbano
Junio;Spotify;2022;41;Bad Bunny;Me Fui de Vacaciones;PR;Urbano
Junio;Spotify;2022;42;Bad Bunny;Aguacero;PR;Urbano
Junio;Spotify;2022;43;Nickoog Clk;En El Jacuzzi;CL, CL;Urbano
Junio;Spotify;2022;44;Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile;Los Malvekes;CL, CL;Urbano
Junio;Spotify;2022;45;Bad Bunny;Un Coco;PR;Urbano
Junio;Spotify;2022;46;Joji;Glimpse of Us;US;Pop
Junio;Spotify;2022;47;Standly;Bailemos Reggaeton;CL;Urbano
Junio;Spotify;2022;48;Nickoog Clk, Pailita, Simon la Letra, Standly;Phillie y Botella (Remix);CL;Urbano
Junio;Spotify;2022;49;Standly, El Barto;Mi Gata;CL;Urbano
Junio;Spotify;2022;50;El Jordan 23, Pipo Beatz;Ando;CL;Urbano
Junio;Spotify;2022;51;Pailita;Más de una Vez;CL;Urbano
Junio;Spotify;2022;52;El Barto, El Jordan 23, Standly, Drakomafia, Yong Bryel;Flaytiando;CL;Urbano
Junio;Spotify;2022;53;Tunechikidd, Pailita, Marcianeke, Nickoog Clk, Criss J.;Sin Miedo;CL;Urbano
Junio;Spotify;2022;54;El Jordan 23, Endo;Los Dueños Del Malianteo;CL;Urbano
Junio;Spotify;2022;55;Bad Bunny;Dos Mil 16;PR;Urbano
Junio;Spotify;2022;56;Bad Bunny;Yonaguni;PR;Urbano
Junio;Spotify;2022;57;Alejo, Feid, ROBI;Pantysito;CO, BG;Urbano
Junio;Spotify;2022;58;Duki;Antes de Perderte;AR;Urbano
Junio;Spotify;2022;59;Tainy, Bad Bunny, Julieta Venegas;Lo Siento BB:/ (with Bad Bunny & Julieta Venegas);PR, PR, MX;Urbano
Junio;Spotify;2022;60;Cris Mj;Como Te Va;CL;Urbano
Junio;Spotify;2022;61;Gino Mella, King Savagge, Best;TAY PAPO;CL, CL, CL;Urbano
Junio;Spotify;2022;62;Mora, Sech;TUS LÁGRIMAS;SE, PA;Urbano
Junio;Spotify;2022;63;Bad Bunny;Un Verano Sin Ti;PR;Urbano
Junio;Spotify;2022;64;Daddy Yankee;RUMBATÓN;PR;Urbano
Junio;Spotify;2022;65;"Balbi El Chamako, El BAI, Marcianeke, Pailita, Young Cister, Jairo Vera, Harry Nach, Forest, Julianno Sosa, Franco ""El Gorilla"", Cris Mj";Ponle - Remix;CL, CL, CL, FR, PR, CL;Urbano
Junio;Spotify;2022;66;Lleflight, Pablo Chill-E, Gino Mella, Julianno Sosa, El Jordan 23, King Savagge, Polimá Westcoast, Drago200, Jairo Vera, Galee Galee, Best;FULL PIOLI 2.O (feat. Julianno Sosa, El Jordan 23, King Savagge, Polima West Coast, Drago200, Jairo Vera, Galee Galee, Best);CL, CL, CL, CL;Urbano
Junio;Spotify;2022;67;Zion & Lennox;Yo Voy (feat. Daddy Yankee);US;Urbano
Junio;Spotify;2022;68;NATTI NATASHA, Daddy Yankee, Wisin & Yandel;Mayor Que Usted;DO, PR, PR;Urbano
Junio;Spotify;2022;69;Bad Bunny;Enséñame a Bailar;PR;Urbano
Junio;Spotify;2022;70;Bad Bunny;A Tu Merced;PR;Urbano
Junio;Spotify;2022;71;El Jordan 23, Big Cvyu;Metele Con Candela;CL, CL;Urbano
Junio;Spotify;2022;72;Bizarrap, Tiago PZK;Tiago PZK: Bzrp Music Sessions, Vol. 48;AR, AR;Urbano
Junio;Spotify;2022;73;Bad Bunny, The Marías;Otro Atardecer;PR;Urbano
Junio;Spotify;2022;74;Bizarrap, Villano Antillano;Villano Antillano: Bzrp Music Sessions, Vol. 51;AR, PR;Urbano
Junio;Spotify;2022;75;Ryan Castro;Jordan;CO;Urbano
Junio;Spotify;2022;76;Tiago PZK, Ozuna;Nos Comemos (feat. Ozuna);AR, PR;Urbano
Junio;Spotify;2022;77;Cris Mj;Locura y Maldad;CL;Urbano
Junio;Spotify;2022;78;Chris Lebron, Jay Wheeler, Sech;Desde Mis Ojos - Remix;PR, PA;Urbano
Junio;Spotify;2022;79;Anitta;Envolver;BR;Latino/Tropical
Junio;Spotify;2022;80;Danny Ocean;Fuera del mercado;VE;Pop
Junio;Spotify;2022;81;Standly, Polimá Westcoast;Me Voy Contigo;CL;Urbano
Junio;Spotify;2022;82;La Pantera, Quevedo, Juseph, ABHIR, BEJO, Cruz Cafuné, EL IMA;Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix];ES, ES, ES, ES, ES;Urbano
Junio;Spotify;2022;83;Bad Bunny, Tainy;Callaita;PR, PR;Urbano
Junio;Spotify;2022;84;Bad Bunny;Agosto;PR;Urbano
Junio;Spotify;2022;85;Maluma, Chencho Corleone;Nos Comemos Vivos;CO, PR;Urbano
Junio;Spotify;2022;86;Pailita, Big Cvyu;Hooka;CL;Urbano
Junio;Spotify;2022;87;Ak4:20, Brray;MARIMBA GRINGA;PR;Urbano
Junio;Spotify;2022;88;Blessd, Justin Quiles, Lenny Tavárez;Medallo;CO, PR, PR;Urbano
Junio;Spotify;2022;89;Feid;Ferxxo 100;CO;Urbano
Junio;Spotify;2022;90;Elton John, Dua Lipa, PNAU;Cold Heart - PNAU Remix;GB, GB, AU;Pop
Junio;Spotify;2022;91;Charlie Puth, Jung Kook, BTS;Left and Right (Feat. Jung Kook of BTS);US, KR, KR;Pop
Junio;Spotify;2022;92;Duki, De La Ghetto, Quevedo;Si Quieren Frontear;PR;Urbano
Junio;Spotify;2022;93;Standly, Jon Z;Tarzan de la Selva;PR;Urbano
Junio;Spotify;2022;94;Bad Bunny, Daddy Yankee;La Santa;PR, PR;Urbano
Junio;Spotify;2022;95;C. Tangana;Demasiadas Mujeres;ES;Urbano
Junio;Spotify;2022;96;JOSEPE EL DEMENTE, Sayian Jimmy;Morena Cachetona;CL;Urbano
Junio;Spotify;2022;97;De La Ghetto, Rauw Alejandro;Loco Por Perrearte - Remix;PR, PR;Urbano
Junio;Spotify;2022;98;Bad Bunny;El Apagón;PR;Urbano
Junio;Spotify;2022;99;Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole;Entre Nosotros (Remix) [con Nicki Nicole];AR, AR, AR;Urbano
Junio;Spotify;2022;100;Aventura, Bad Bunny;Volví;US, PR;Urbano
Julio;Spotify;2022;1;Bizarrap, Quevedo;Quevedo: Bzrp Music Sessions, Vol. 52;AR;Urbano
Julio;Spotify;2022;2;Bad Bunny, Chencho Corleone;Me Porto Bonito;PR, PR;Urbano
Julio;Spotify;2022;3;Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto;ULTRA SOLO REMIX;CL, CO, US, PR;Urbano
Julio;Spotify;2022;4;Bad Bunny;Efecto;PR;Urbano
Julio;Spotify;2022;5;Stars Music Chile, Cris Mj, Standly;Marisola;CL;Urbano
Julio;Spotify;2022;6;Young Cister;LA TERAPIA;CL;Urbano
Julio;Spotify;2022;7;Bad Bunny;Moscow Mule;PR;Urbano
Julio;Spotify;2022;8;Bad Bunny, Bomba Estéreo;Ojitos Lindos;PR, CO;Urbano
Julio;Spotify;2022;9;Bad Bunny;Tití Me Preguntó;PR;Urbano
Julio;Spotify;2022;10;Ak4:20, Pailita, Cris Mj;Me Arrepentí;CL;Urbano
Julio;Spotify;2022;11;Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow;La Llevo Al Cielo (Ft. Ñengo Flow);PR, PR, PR, PR;Urbano
Julio;Spotify;2022;12;KAROL G;PROVENZA;CO;Urbano
Julio;Spotify;2022;13;Duki;GIVENCHY;CL;Urbano
Julio;Spotify;2022;14;Cris Mj;Una Noche en Medellín;CL;Urbano
Julio;Spotify;2022;15;Julianno Sosa, King Savagge;Cochinae;CL;Urbano
Julio;Spotify;2022;16;Bad Bunny, JHAYCO;Tarot;PR, PR;Urbano
Julio;Spotify;2022;17;Polimá Westcoast, Pailita;ULTRA SOLO;CL;Urbano
Julio;Spotify;2022;18;Shakira, Rauw Alejandro;Te Felicito;CO, PR;Pop
Julio;Spotify;2022;19;El Jordan 23, Standly;Bailando;CL;Urbano
Julio;Spotify;2022;20;Bad Bunny, Rauw Alejandro;Party;PR, PR;Urbano
Julio;Spotify;2022;21;Bad Bunny, Tony Dize;La Corriente;PR, PR;Urbano
Julio;Spotify;2022;22;Polimá Westcoast, Young Cister, Cris Mj;SEXTIME;CL, CL;Urbano
Julio;Spotify;2022;23;Standly;Panamera;CL;Urbano
Julio;Spotify;2022;24;Pailita, Cris Mj, Big Cvyu;Dime Tú;CL;Urbano
Julio;Spotify;2022;25;Standly, Yilberking;Tequila y Limón;CL;Urbano
Julio;Spotify;2022;26;Pailita, Big Cvyu;Na Na Na;CL;Urbano
Julio;Spotify;2022;27;Rauw Alejandro, Chencho Corleone;Desesperados;PR, PR;Urbano
Julio;Spotify;2022;28;Cris Mj;Paz Mental;CL;Urbano
Julio;Spotify;2022;29;Bad Bunny;Un Ratito;PR;Urbano
Julio;Spotify;2022;30;Manuel Turizo;La Bachata;CO;Urbano
Julio;Spotify;2022;31;Feid;Normal;CO;Urbano
Julio;Spotify;2022;32;Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro;Flotao;CL;Urbano
Julio;Spotify;2022;33;Nickoog Clk, Standly;Que Se Hace;CL;Urbano
Julio;Spotify;2022;34;El Jordan 23, Big Cvyu;Si Sako La 40;CL;Urbano
Julio;Spotify;2022;35;Mora, Feid;LA INOCENTE;SE, CO;Urbano
Julio;Spotify;2022;36;Becky G, KAROL G;MAMIII;US, CO;Urbano
Julio;Spotify;2022;37;Standly;Pégate;CL;Urbano
Julio;Spotify;2022;38;El Jordan 23, Big Cvyu;Noche Loca;CL;Urbano
Julio;Spotify;2022;39;Harry Styles;As It Was;GB;Pop
Julio;Spotify;2022;40;Bizarrap, Villano Antillano;Villano Antillano: Bzrp Music Sessions, Vol. 51;AR, PR;Urbano
Julio;Spotify;2022;41;Bad Bunny;Después de la Playa;PR;Urbano
Julio;Spotify;2022;42;Kate Bush;Running Up That Hill (A Deal With God);GB;Urbano
Julio;Spotify;2022;43;El Jordan 23;Anti Rana;CL;Urbano
Julio;Spotify;2022;44;Pailita, El Casti;Par de Veces;CL;Urbano
Julio;Spotify;2022;45;Gino Mella, King Savagge, Best;TAY PAPO;CL;Urbano
Julio;Spotify;2022;46;Tainy, Bad Bunny, Julieta Venegas;Lo Siento BB:/ (with Bad Bunny & Julieta Venegas);PR, PR, MX;Urbano
Julio;Spotify;2022;47;Daddy Yankee, Bad Bunny;X ÚLTIMA VEZ;PR, PR;Urbano
Julio;Spotify;2022;48;Bad Bunny;Neverita;PR;Urbano
Julio;Spotify;2022;49;Bad Bunny, Buscabulla;Andrea;PR;Urbano
Julio;Spotify;2022;50;Pailita, Nio Garcia;Yo Quiero;PR;Urbano
Julio;Spotify;2022;51;Tunechikidd, Pailita, Marcianeke, Nickoog Clk, Criss J.;Sin Miedo;CL;Urbano
Julio;Spotify;2022;52;Bad Bunny;Me Fui de Vacaciones;PR;Urbano
Julio;Spotify;2022;53;Bad Bunny;Un Coco;PR;Urbano
Julio;Spotify;2022;54;El Jordan 23, Pipo Beatz;Ando;CL;Urbano
Julio;Spotify;2022;55;Bizarrap, Tiago PZK;Tiago PZK: Bzrp Music Sessions, Vol. 48;AR, AR;Urbano
Julio;Spotify;2022;56;Bad Bunny;Yonaguni;PR;Urbano
Julio;Spotify;2022;57;Bad Bunny;Dos Mil 16;PR;Urbano
Julio;Spotify;2022;58;Nickoog Clk;En El Jacuzzi;CL;Urbano
Julio;Spotify;2022;59;Standly;Bailemos Reggaeton;CL;Urbano
Julio;Spotify;2022;60;Nickoog Clk, Pailita, Simon la Letra, Standly;Phillie y Botella (Remix);CL;Urbano
Julio;Spotify;2022;61;Bad Bunny;Yo No Soy Celoso;PR;Urbano
Julio;Spotify;2022;62;Bad Bunny;Aguacero;PR;Urbano
Julio;Spotify;2022;63;Standly, El Barto;Mi Gata;CL;Urbano
Julio;Spotify;2022;64;Alejo, Feid, ROBI;Pantysito;CO, BG;Urbano
Julio;Spotify;2022;65;La Pantera, Quevedo, Juseph, ABHIR, BEJO, Cruz Cafuné, EL IMA;Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix];ES, ES, ES, ES, ES;Urbano
Julio;Spotify;2022;66;Lasso;Ojos Marrones;VE;Urbano
Julio;Spotify;2022;67;Pailita;Más de una Vez;CL;Urbano
Julio;Spotify;2022;68;Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile;Los Malvekes;CL, CL;Urbano
Julio;Spotify;2022;69;"Balbi El Chamako, El BAI, Marcianeke, Pailita, Young Cister, Jairo Vera, Harry Nach, Forest, Julianno Sosa, Franco ""El Gorilla"", Cris Mj";Ponle - Remix;CL, CL, CL, FR, PR, CL;Urbano
Julio;Spotify;2022;70;NATTI NATASHA, Daddy Yankee, Wisin & Yandel;Mayor Que Usted;DO, PR, PR;Urbano
Julio;Spotify;2022;71;Cris Mj;Como Te Va;CL;Urbano
Julio;Spotify;2022;72;Mora, Sech;TUS LÁGRIMAS;SE, PA;Urbano
Julio;Spotify;2022;73;Chris Lebron, Jay Wheeler, Sech;Desde Mis Ojos - Remix;PR, PA;Urbano
Julio;Spotify;2022;74;Zion & Lennox;Yo Voy (feat. Daddy Yankee);US;Urbano
Julio;Spotify;2022;75;Lleflight, Pablo Chill-E, Gino Mella, Julianno Sosa, El Jordan 23, King Savagge, Polimá Westcoast, Drago200, Jairo Vera, Galee Galee, Best;FULL PIOLI 2.O (feat. Julianno Sosa, El Jordan 23, King Savagge, Polima West Coast, Drago200, Jairo Vera, Galee Galee, Best);CL, CL, CL, CL;Urbano
Julio;Spotify;2022;76;El Jordan 23, Endo;Los Dueños Del Malianteo;US;Urbano
Julio;Spotify;2022;77;Bad Bunny;Un Verano Sin Ti;PR;Urbano
Julio;Spotify;2022;78;Bad Bunny;A Tu Merced;PR;Urbano
Julio;Spotify;2022;79;Joji;Glimpse of Us;US;Pop
Julio;Spotify;2022;80;Ryan Castro;Jordan;CO;Urbano
Julio;Spotify;2022;81;Cris Mj;Locura y Maldad;CL;Urbano
Julio;Spotify;2022;82;El Barto, El Jordan 23, Standly, Drakomafia, Yong Bryel;Flaytiando;CL;Urbano
Julio;Spotify;2022;83;Elton John, Dua Lipa, PNAU;Cold Heart - PNAU Remix;GB, GB, AU;Pop
Julio;Spotify;2022;84;Feid;Ferxxo 100;CO;Urbano
Julio;Spotify;2022;85;Bad Bunny, The Marías;Otro Atardecer;PR;Urbano
Julio;Spotify;2022;86;Maluma, Chencho Corleone;Nos Comemos Vivos;CO, PR;Urbano
Julio;Spotify;2022;87;Anuel AA, Zion, Randy;Malo;PR, US, US;Urbano
Julio;Spotify;2022;88;Standly, Polimá Westcoast;Me Voy Contigo;CL;Urbano
Julio;Spotify;2022;89;Bad Bunny;Enséñame a Bailar;PR;Urbano
Julio;Spotify;2022;90;Duki;Antes de Perderte;AR;Urbano
Julio;Spotify;2022;91;Bad Bunny, Tainy;Callaita;PR, PR;Urbano
Julio;Spotify;2022;92;J Balvin, Bad Bunny;LA CANCIÓN;CO, PR;Urbano
Julio;Spotify;2022;93;Pailita, Big Cvyu;Hooka;CL;Urbano
Julio;Spotify;2022;94;Daddy Yankee;RUMBATÓN;PR;Urbano
Julio;Spotify;2022;95;Anitta;Envolver;BR;Urbano
Julio;Spotify;2022;96;Morat;No Se Va;CO;Pop
Julio;Spotify;2022;97;Plan B;Es un Secreto;GB;Urbano
Julio;Spotify;2022;98;Tiago PZK, Ozuna;Nos Comemos (feat. Ozuna);AR, PR;Urbano
Julio;Spotify;2022;99;De La Ghetto, Rauw Alejandro;Loco Por Perrearte - Remix;PR, PR;Urbano
Julio;Spotify;2022;100;Bad Bunny, Daddy Yankee;La Santa;PR, PR;Urbano
Agosto;Spotify;2022;1;Bizarrap, Quevedo;Quevedo: Bzrp Music Sessions, Vol. 52;AR;Urbano
Agosto;Spotify;2022;2;Stars Music Chile, Cris Mj, Standly;Marisola;CL;Urbano
