"Fecha","Medio","Posición","Artista","Canción","Nacionalidad","Genero"
"mar-23","Spotify","44","Quevedo","VISTA AL MAR","ES","Urbano"
"mar-23","Spotify","45","Ñengo Flow, Bad Bunny","Gato de Noche","PR, PR","Urbano"
"mar-23","Spotify","46","Eladio Carrion, Myke Towers","Si La Calle Llama - Remix","PR, PR","Urbano"
"mar-23","Spotify","47","Yong Bryel, Jere Klein, El BAI","Los Rockstars","CL, CL","Urbano"
"mar-23","Spotify","48","Harry Nach, Cris Mj, Pablo Chill-E, Polimá Westcoast, Aqua VS, Tom fomt, Kreamly, Nikxz","LOKOTRON REMIX","CL, CL, CL","Urbano"
"mar-23","Spotify","49","Quevedo","WANDA","ES","Urbano"
"mar-23","Spotify","50","Bad Bunny, Chencho Corleone","Me Porto Bonito","PR, PR","Urbano"
"mar-23","Spotify","51","Cris Mj","Una Noche en Medellín","CL","Urbano"
"mar-23","Spotify","52","Jairo Vera, Darkiel, Gino Mella, Best, Bayriton","ADICTO (feat. Best, Bayriton)","PR","Urbano"
"mar-23","Spotify","53","Gino Mella, Jairo Vera","Mujeriego","CL","Urbano"
"mar-23","Spotify","54","Mora, Feid","LA INOCENTE","SE, CO","Urbano"
"mar-23","Spotify","55","Miley Cyrus","Flowers","US","Pop"
"mar-23","Spotify","56","Gorillaz, Bad Bunny","Tormenta (feat. Bad Bunny)","PR","Urbano"
"mar-23","Spotify","57","Bad Bunny, Bomba Estéreo","Ojitos Lindos","PR, CO","Urbano"
"mar-23","Spotify","58","KAROL G, Quevedo","PERO TÚ","CO","Urbano"
"mar-23","Spotify","59","Pailita","Parcera","CL","Urbano"
"mar-23","Spotify","60","Jimin","Like Crazy","KR","Pop"
"mar-23","Spotify","61","Bad Bunny","Efecto","PR","Urbano"
"mar-23","Spotify","62","KAROL G, Maldy","GATÚBELA","CO, PR","Urbano"
"mar-23","Spotify","63","Rauw Alejandro, Lyanno, Brray","LOKERA","PR, PR, PR","Urbano"
"mar-23","Spotify","64","Julianno Sosa, Young Cister","GANAS","CL","Urbano"
"mar-23","Spotify","65","Stars Music Chile, Cris Mj, Ak4:20","Salió De Noche","CL","Urbano"
"mar-23","Spotify","66","Marshmello, Manuel Turizo","El Merengue","US, CO","Electrónica"
"mar-23","Spotify","67","Wisin & Yandel, ROSALÍA","Besos Moja2","PR, ES","Urbano"
"mar-23","Spotify","68","Cris Mj, Pablo Chill-E","Como Tu Ninguna - Remix","CL, CL","Urbano"
"mar-23","Spotify","69","Cris Mj, Ak4:20","Sin Seguro","CL","Urbano"
"mar-23","Spotify","70","ROSALÍA","DESPECHÁ","ES","Urbano"
"mar-23","Spotify","71","Cris Mj","Mi Facha","CL","Urbano"
"mar-23","Spotify","72","Pailita, El Jordan 23, Noriel, Pablo Chill-E","Na Na Na - Remix","PR, CL","Urbano"
"mar-23","Spotify","73","BM, Phontana","M.A (Mejores Amigos)","KR","Urbano"
"mar-23","Spotify","74","FloyyMenor","pa la europa","CL","Urbano"
"mar-23","Spotify","75","Myke Towers","AGUARDIENTE","PR","Urbano"
"mar-23","Spotify","76","Bad Bunny","Moscow Mule","PR","Urbano"
"mar-23","Spotify","77","Young Miko","Lisa","PR","Urbano"
"mar-23","Spotify","78","Becky G, KAROL G","MAMIII","US, CO","Urbano"
"mar-23","Spotify","79","Harry Styles","As It Was","GB","Pop"
"mar-23","Spotify","80","Feid, Ak4:20, Taiko","Malibu","CO","Urbano"
"mar-23","Spotify","81","BRUNO MATEUS","Traketo - Intro Remix","BR","Latino/Tropical"
"mar-23","Spotify","82","Jimin","Set Me Free Pt.2","KR","Pop"
"mar-23","Spotify","83","Shakira, Ozuna","Monotonía","CO, PR","Pop"
"mar-23","Spotify","84","Rauw Alejandro, Chencho Corleone","Desesperados","PR, PR","Urbano"
"mar-23","Spotify","85","Jairo Vera, Balbi El Chamako, Nickoog Clk, El Rey, Gringuitos Records","Te Extraño a Lo Vio (feat. El Rey & Gringuitos Records)","CL","Urbano"
"mar-23","Spotify","86","Feid","Ferxxo 100","CO","Urbano"
"mar-23","Spotify","87","Maluma, Anuel AA","Diablo, Qué Chimba","CO, PR","Urbano"
"mar-23","Spotify","88","The Weeknd, Ariana Grande","Die For You (with Ariana Grande) - Remix","CA, US","Pop"
"mar-23","Spotify","89","Young Cister, Taiko","DEBI LLEVARTE FLORES","CL","Urbano"
"mar-23","Spotify","90","Bad Bunny","Neverita","PR","Urbano"
"mar-23","Spotify","91","Cris Mj, Blessd","Gucci en Paris","CL, CO","Urbano"
"mar-23","Spotify","92","Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto","ULTRA SOLO REMIX","CL, CO, US, PR","Urbano"
"mar-23","Spotify","93","Big One, Emilia, Callejero Fino","En La Intimidad | CROSSOVER #1","AR, SE, AR","Urbano"
"mar-23","Spotify","94","ROSALÍA, Rauw Alejandro","VAMPIROS","ES, PR","Urbano"
"mar-23","Spotify","95","KAROL G","TUS GAFITAS","CO","Urbano"
"mar-23","Spotify","96","Lucky Brown, Jairo Vera, Valdi","Kilo De Amigas","CL","Urbano"
"mar-23","Spotify","97","Rauw Alejandro, Baby Rasta","PUNTO 40","PR, PR","Urbano"
"mar-23","Spotify","98","El Punto40, Marcianeke","Mini Mini","CL","Urbano"
"mar-23","Spotify","99","TINI","La Triple T","AR","Pop"
"mar-23","Spotify","100","Ak4:20, Pailita, Cris Mj","Me Arrepentí","CL","Urbano"
"abr-23","Spotify","1","Grupo Frontera, Bad Bunny","un x100to","PR","Latino/Tropical"
"abr-23","Spotify","2","Feid, Young Miko","CLASSY 101","CO, PR","Urbano"
"abr-23","Spotify","3","Nickoog Clk, Jere Klein","XQ TAN SOLA?","CL","Urbano"
"abr-23","Spotify","4","Eslabon Armado, Peso Pluma","Ella Baila Sola","US, MX","Latino/Tropical"
"abr-23","Spotify","5","KAROL G, Shakira","TQG","CO, CO","Urbano"
"abr-23","Spotify","6","Jere Klein, Fran C","Donde?","CL","Urbano"
"abr-23","Spotify","7","Yng Lvcas, Peso Pluma","La Bebe - Remix","MX","Urbano"
"abr-23","Spotify","8","Yandel, Feid","Yandel 150","PR, CO","Urbano"
"abr-23","Spotify","9","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","AR, AR, AR","Urbano"
"abr-23","Spotify","10","Cris Mj","Su Altura","CL","Urbano"
"abr-23","Spotify","11","El Jordan 23, Big Cvyu","SHERATON","CL","Urbano"
"abr-23","Spotify","12","ROSALÍA, Rauw Alejandro","BESO","ES, PR","Urbano"
"abr-23","Spotify","13","Gino Mella, Best","Viviendo El Proceso <3","CL","Urbano"
"abr-23","Spotify","14","Pailita, Fran C","Venga Pa' Acá","CL","Urbano"
"abr-23","Spotify","15","Jere Klein","Ya No Pienso en Ti","CL","Urbano"
"abr-23","Spotify","16","Nickoog Clk, ITHAN NY, Lucky Brown, Izahn","Glocko","CL","Urbano"
"abr-23","Spotify","17","KAROL G, Romeo Santos","X SI VOLVEMOS","CO, US","Urbano"
"abr-23","Spotify","18","Jairo Vera, Nickoog Clk, Gino Mella, Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey","Te Extraño a Lo Vio (feat. Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey) - Remix","CL, CL","Urbano"
"abr-23","Spotify","19","Ozuna, Feid","Hey Mor","PR, CO","Urbano"
"abr-23","Spotify","20","Jere Klein","Ram","CL","Urbano"
"abr-23","Spotify","21","Marcianeke, Jere Klein, Gold Music","Muñeca","CL, CL","Urbano"
"abr-23","Spotify","22","Milo j, Taiu","Rara Vez","AR, AR","Urbano"
"abr-23","Spotify","23","Eladio Carrion, Bad Bunny","Coco Chanel","PR, PR","Urbano"
"abr-23","Spotify","24","FloyyMenor","pa la europa","CL","Urbano"
"abr-23","Spotify","25","Gino Mella, Best","TE EXO DE MENOS :(","CL","Urbano"
"abr-23","Spotify","26","KAROL G","MIENTRAS ME CURO DEL CORA","CO","Urbano"
"abr-23","Spotify","27","Jere Klein, Lucky Brown","Mandame Tu Ubi","CL","Urbano"
"abr-23","Spotify","28","Feid","Feliz Cumpleaños Ferxxo","CO","Urbano"
"abr-23","Spotify","29","TINI","Cupido","AR","Pop"
"abr-23","Spotify","30","Yong Bryel, Jere Klein, El BAI","Los Rockstars","CL, CL","Urbano"
"abr-23","Spotify","31","LiL CaKe, Migrantes, Nico Valdi","MERCHO","AR","Urbano"
"abr-23","Spotify","32","Jere Klein, Balbi El Chamako, El BAI","Ibiza","CL, CL, CL","Urbano"
"abr-23","Spotify","33","Manuel Turizo","La Bachata","CO","Urbano"
"abr-23","Spotify","34","Jairo Vera, Best","Con Puras de 25","CL","Urbano"
"abr-23","Spotify","35","Jere Klein","6.5","CL","Urbano"
"abr-23","Spotify","36","Feid","Normal","CO","Urbano"
"abr-23","Spotify","37","Jere Klein, ITHAN NY","Los Diablotes","CL, CL","Urbano"
"abr-23","Spotify","38","Feid","CHORRITO PA LAS ANIMAS","CO","Urbano"
"abr-23","Spotify","39","Anuel AA, Mambo Kingz, DJ Luian","Mas Rica Que Ayer","PR, PR, PR","Urbano"
"abr-23","Spotify","40","Lucky Brown, Jere Klein, Valdi","Vengo De La Brea","CL","Urbano"
"abr-23","Spotify","41","Jairo Vera","PA K TE ENAMORE","CL","Urbano"
"abr-23","Spotify","42","Gino Mella, Jairo Vera","Mujeriego","CL","Urbano"
"abr-23","Spotify","43","Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53","AR, CO","Urbano"
"abr-23","Spotify","44","Arcángel, Bad Bunny","La Jumpa","PR, PR","Urbano"
"abr-23","Spotify","45","Jimin","Like Crazy","KR","Pop"
"abr-23","Spotify","46","Pailita, Cris Mj, Young Cister","Llámame Bebé","CL","Urbano"
"abr-23","Spotify","47","Balbi El Chamako, Jere Klein","Ese Corte","CL, CL","Urbano"
"abr-23","Spotify","48","Jairo Vera, Darkiel, Gino Mella","HABLA","PR","Urbano"
"abr-23","Spotify","49","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","AR","Urbano"
"abr-23","Spotify","50","Quevedo","WANDA","ES","Urbano"
"abr-23","Spotify","51","Bad Bunny, Chencho Corleone","Me Porto Bonito","PR, PR","Urbano"
"abr-23","Spotify","52","KAROL G","PROVENZA","CO","Urbano"
"abr-23","Spotify","53","KAROL G, Ovy On The Drums","CAIRO","CO, CO","Urbano"
"abr-23","Spotify","54","Jairo Vera","Lealtad","CL","Urbano"
"abr-23","Spotify","55","Ke Personajes, Onda Sabanera","Pobre Corazón - En Vivo","AR","Latino/Tropical"
"abr-23","Spotify","56","Lucky Brown, Fran C","Toda Guapa","ES","Urbano"
"abr-23","Spotify","57","Peso Pluma, Natanael Cano","PRC","MX","Latino/Tropical"
"abr-23","Spotify","58","Mora, Feid","LA INOCENTE","SE, CO","Urbano"
"abr-23","Spotify","59","Cris Mj, Duki, Nicki Nicole, Standly, Stars Music Chile","Marisola - Remix","CL, AR","Urbano"
"abr-23","Spotify","60","Feid, Sean Paul","Niña Bonita","CO, JM","Urbano"
"abr-23","Spotify","61","Quevedo","PUNTO G","ES","Urbano"
"abr-23","Spotify","62","Bad Bunny, Bomba Estéreo","Ojitos Lindos","PR, CO","Urbano"
"abr-23","Spotify","63","Natanael Cano, Peso Pluma, Gabito Ballesteros","AMG","MX, MX","Latino/Tropical"
"abr-23","Spotify","64","Ak4:20, Marcianeke","BOCHE","CL","Urbano"
"abr-23","Spotify","65","Quevedo","VISTA AL MAR","ES","Urbano"
"abr-23","Spotify","66","El Jordan 23, Big Cvyu","BELLAKITA","CL","Urbano"
"abr-23","Spotify","67","Feid","REMIX EXCLUSIVO","CO","Urbano"
"abr-23","Spotify","68","Jairo Vera, Darkiel, Gino Mella, Best, Bayriton","ADICTO (feat. Best, Bayriton)","PR","Urbano"
"abr-23","Spotify","69","Ñengo Flow, Bad Bunny","Gato de Noche","PR, PR","Urbano"
"abr-23","Spotify","70","Cris Mj","Una Noche en Medellín","CL","Urbano"
"abr-23","Spotify","71","Julianno Sosa","Maldita HP","CL","Urbano"
"abr-23","Spotify","72","Harry Nach, Cris Mj, Pablo Chill-E, Polimá Westcoast, Aqua VS, Tom fomt, Kreamly, Nikxz","LOKOTRON REMIX","CL, CL, CL","Urbano"
"abr-23","Spotify","73","Pailita","Parcera","CL","Urbano"
"abr-23","Spotify","74","Bad Bunny","Efecto","PR","Urbano"
"abr-23","Spotify","75","BM, Phontana","M.A (Mejores Amigos)","KR","Urbano"
"abr-23","Spotify","76","Miley Cyrus","Flowers","US","Pop"
"abr-23","Spotify","77","Wisin, Anuel AA","MI EXXX","PR, PR","Urbano"
"abr-23","Spotify","78","Luck Ra, La K'onga, Ke Personajes","Ya No Vuelvas (Versión Cuarteto)","AR, AR, AR","Latino/Tropical"
"abr-23","Spotify","79","Young Cister","REGALONA","CL","Urbano"
"abr-23","Spotify","80","Bad Bunny","Moscow Mule","PR","Urbano"
"abr-23","Spotify","81","Rauw Alejandro, Lyanno, Brray","LOKERA","PR, PR, PR","Urbano"
"abr-23","Spotify","82","Eladio Carrion, Myke Towers","Si La Calle Llama - Remix","PR, PR","Urbano"
"abr-23","Spotify","83","Noriel, Pailita","Be Con Be","PR","Urbano"
"abr-23","Spotify","84","Brray, JHAYCO, Ryan Castro","Corazón Roto - Remix","PR, PR, CO","Urbano"
"abr-23","Spotify","85","KAROL G, Quevedo","PERO TÚ","CO","Urbano"
"abr-23","Spotify","86","Marshmello, Manuel Turizo","El Merengue","US, CO","Electrónica"
"abr-23","Spotify","87","Pailita, De La Ghetto","Si Tu Supieras","PR","Urbano"
"abr-23","Spotify","88","KAROL G, Maldy","GATÚBELA","CO, PR","Urbano"
"abr-23","Spotify","89","Julianno Sosa, Young Cister","GANAS","CL","Urbano"
"abr-23","Spotify","90","Cris Mj, Ak4:20","Sin Seguro","CL","Urbano"
"abr-23","Spotify","91","Wisin & Yandel, ROSALÍA","Besos Moja2","PR, ES","Urbano"
"abr-23","Spotify","92","Jimin","Like Crazy (English Version)","KR","Pop"
"abr-23","Spotify","93","Standly, Jairo Vera","Aunque Me Caigo Me Paro","CL","Urbano"
"abr-23","Spotify","94","Ke Personajes","Si No Te Tengo / Ángel / Aquello Que Pasó","AR","Latino/Tropical"
"abr-23","Spotify","95","BRUNO MATEUS","Traketo - Intro Remix","BR","Latino/Tropical"
"abr-23","Spotify","96","Big One, Emilia, Callejero Fino","En La Intimidad | CROSSOVER #1","AR, SE, AR","Urbano"
"abr-23","Spotify","97","Pailita, El Jordan 23, Noriel, Pablo Chill-E","Na Na Na - Remix","PR, CL","Urbano"
"abr-23","Spotify","98","Harry Styles","As It Was","GB","Pop"
"abr-23","Spotify","99","ROSALÍA","DESPECHÁ","ES","Urbano"
"abr-23","Spotify","100","Young Cister","LA TERAPIA","CL","Urbano"
"may-23","Spotify","1","Bad Bunny","WHERE SHE GOES","PR","Urbano"
"may-23","Spotify","2","Eslabon Armado, Peso Pluma","Ella Baila Sola","US, MX","Latino/Tropical"
"may-23","Spotify","3","Grupo Frontera, Bad Bunny","un x100to","PR","Latino/Tropical"
"may-23","Spotify","4","Feid, Young Miko","CLASSY 101","CO, PR","Urbano"
"may-23","Spotify","5","Nickoog Clk, Jere Klein","XQ TAN SOLA?","CL","Urbano"
"may-23","Spotify","6","Jere Klein, Mateo on the Beatz","UNA EN UN MILLÓN","CL","Urbano"
"may-23","Spotify","7","Yng Lvcas, Peso Pluma","La Bebe - Remix","MX","Urbano"
"may-23","Spotify","8","ITHAN NY, Jere Klein","Millonarios Juntos","CL, CL","Urbano"
"may-23","Spotify","9","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","AR, AR, AR","Urbano"
"may-23","Spotify","10","KAROL G, Shakira","TQG","CO, CO","Urbano"
"may-23","Spotify","11","Yandel, Feid","Yandel 150","PR, CO","Urbano"
"may-23","Spotify","12","Jairo Vera, Juanka","MADRID","PR","Urbano"
"may-23","Spotify","13","Pailita, Fran C","Venga Pa' Acá","CL","Urbano"
"may-23","Spotify","14","Shakira","Acróstico - Milan + Sasha","CO","Pop"
"may-23","Spotify","15","Jere Klein, Fran C","Donde?","CL","Urbano"
"may-23","Spotify","16","El Jordan 23, Big Cvyu","BELLAKITA","CL","Urbano"
"may-23","Spotify","17","ROSALÍA, Rauw Alejandro","BESO","ES, PR","Urbano"
"may-23","Spotify","18","Jere Klein","Ram","CL","Urbano"
"may-23","Spotify","19","Jere Klein","Ya No Pienso en Ti","CL","Urbano"
"may-23","Spotify","20","FloyyMenor","pa la europa","CL","Urbano"
"may-23","Spotify","21","Ozuna, Feid","Hey Mor","PR, CO","Urbano"
"may-23","Spotify","22","KAROL G, Romeo Santos","X SI VOLVEMOS","CO, US","Urbano"
"may-23","Spotify","23","KAROL G","AMARGURA","CO","Urbano"
"may-23","Spotify","24","Nickoog Clk, ITHAN NY, Lucky Brown, Izahn","Glocko","CL","Urbano"
"may-23","Spotify","25","Lucky Brown, Fran C","Toda Guapa","CL","Urbano"
"may-23","Spotify","26","El Jordan 23, Big Cvyu","SHERATON","CL","Urbano"
"may-23","Spotify","27","Jere Klein, Balbi El Chamako, El BAI","Ibiza","CL, CL, CL","Urbano"
"may-23","Spotify","28","Jairo Vera, Nickoog Clk, Gino Mella, Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey","Te Extraño a Lo Vio (feat. Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey) - Remix","CL, CL","Urbano"
"may-23","Spotify","29","Gino Mella, Best","Viviendo El Proceso <3","CL","Urbano"
"may-23","Spotify","30","Feid","Feliz Cumpleaños Ferxxo","CO","Urbano"
"may-23","Spotify","31","Eladio Carrion, Bad Bunny","Coco Chanel","PR, PR","Urbano"
"may-23","Spotify","32","Marcianeke, Jere Klein, Gold Music","Muñeca","CL, CL","Urbano"
"may-23","Spotify","33","Manuel Turizo","La Bachata","CO","Urbano"
"may-23","Spotify","34","Milo j, Taiu","Rara Vez","AR, AR","Urbano"
"may-23","Spotify","35","Jairo Vera, Best","Con Puras de 25","CL","Urbano"
"may-23","Spotify","36","Feid","Normal","CO","Urbano"
"may-23","Spotify","37","TINI","Cupido","AR","Pop"
"may-23","Spotify","38","KAROL G","MIENTRAS ME CURO DEL CORA","CO","Urbano"
"may-23","Spotify","39","Feid","CHORRITO PA LAS ANIMAS","CO","Urbano"
"may-23","Spotify","40","Ke Personajes, Onda Sabanera","Pobre Corazón - En Vivo","AR","Latino/Tropical"
"may-23","Spotify","41","Cris Mj","Su Altura","CL","Urbano"
"may-23","Spotify","42","Anuel AA, Mambo Kingz, DJ Luian","Mas Rica Que Ayer","PR, PR, PR","Urbano"
"may-23","Spotify","43","Feid, Sean Paul","Niña Bonita","CO, JM","Urbano"
"may-23","Spotify","44","Yong Bryel, Jere Klein, El BAI","Los Rockstars","CL, CL","Urbano"
"may-23","Spotify","45","Gino Mella, Best","TE EXO DE MENOS :(","CL","Urbano"
"may-23","Spotify","46","Nicky Jam, Feid","69","PR, CO","Urbano"
"may-23","Spotify","47","Jere Klein, Lucky Brown","Mandame Tu Ubi","CL","Urbano"
"may-23","Spotify","48","Jimin","Like Crazy","KR","Pop"
"may-23","Spotify","49","LiL CaKe, Migrantes, Nico Valdi","MERCHO","AR","Urbano"
"may-23","Spotify","50","Jairo Vera","Lealtad","CL","Urbano"
"may-23","Spotify","51","Kidd Voodoo, Young Cister","Fashion Girl - Remix","CL","Urbano"
"may-23","Spotify","52","Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53","AR, CO","Urbano"
"may-23","Spotify","53","Peso Pluma, Natanael Cano","PRC","MX","Latino/Tropical"
"may-23","Spotify","54","Bad Bunny, Chencho Corleone","Me Porto Bonito","PR, PR","Urbano"
"may-23","Spotify","55","Chencho Corleone","Un Cigarrillo","PR","Urbano"
"may-23","Spotify","56","Jere Klein","6.5","CL","Urbano"
"may-23","Spotify","57","Kodak Black, NLE Choppa, Jimin, JVKE, Muni Long, Fast & Furious: The Fast Saga","Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)","US, US, KR, US, US","Pop"
"may-23","Spotify","58","Jairo Vera","PA K TE ENAMORE","CL","Urbano"
"may-23","Spotify","59","Anuel AA, DJ Luian, Mambo Kingz","Mejor Que Yo","PR, PR, PR","Urbano"
"may-23","Spotify","60","Lucky Brown, Jere Klein, Valdi","Vengo De La Brea","CL","Urbano"
"may-23","Spotify","61","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","AR","Urbano"
"may-23","Spotify","62","Bad Bunny, Bomba Estéreo","Ojitos Lindos","PR, CO","Urbano"
"may-23","Spotify","63","KAROL G","PROVENZA","CO","Urbano"
"may-23","Spotify","64","Jere Klein, ITHAN NY","Los Diablotes","CL, CL","Urbano"
"may-23","Spotify","65","Mora, Feid","LA INOCENTE","SE, CO","Urbano"
"may-23","Spotify","66","Cris Mj, Duki, Nicki Nicole, Standly, Stars Music Chile","Marisola - Remix","CL, AR","Urbano"
"may-23","Spotify","67","Tiago PZK, TINI","Me Enteré","AR, AR","Urbano"
"may-23","Spotify","68","Arcángel, Bad Bunny","La Jumpa","PR, PR","Urbano"
"may-23","Spotify","69","Jairo Vera, Darkiel, Gino Mella","HABLA","PR","Urbano"
"may-23","Spotify","70","Balbi El Chamako, Jere Klein","Ese Corte","CL, CL","Urbano"
"may-23","Spotify","71","KAROL G, Ovy On The Drums","CAIRO","CO, CO","Urbano"
"may-23","Spotify","72","FloyyMenor","un star","CL","Urbano"
"may-23","Spotify","73","Luck Ra, La K'onga, Ke Personajes","Ya No Vuelvas (Versión Cuarteto)","AR, AR, AR","Latino/Tropical"
"may-23","Spotify","74","Bad Bunny","Efecto","PR","Urbano"
"may-23","Spotify","75","Wolfine, Ñejo","Escápate Conmigo - Remix","CO, PR","Urbano"
"may-23","Spotify","76","JHAYCO, Quevedo","Mami Chula","PR","Urbano"
"may-23","Spotify","77","Cris Mj","Una Noche en Medellín","CL","Urbano"
"may-23","Spotify","78","Gino Mella, Jairo Vera","Mujeriego","CL","Urbano"
"may-23","Spotify","79","Quevedo","PUNTO G","ES","Urbano"
"may-23","Spotify","80","Mora","RÁPIDO","SE","Urbano"
"may-23","Spotify","81","BM, Phontana","M.A (Mejores Amigos)","KR","Urbano"
"may-23","Spotify","82","Quevedo","WANDA","ES","Urbano"
"may-23","Spotify","83","Marshmello, Manuel Turizo","El Merengue","US, CO","Electrónica"
"may-23","Spotify","84","Quevedo","VISTA AL MAR","ES","Urbano"
