"Fecha","Medio","Posición","Artista","Canción","Nacionalidad","Genero"
"ago-23","Spotify","18","Wolfine, Ñejo","Escápate Conmigo - Remix","CO, PR","Urbano"
"ago-23","Spotify","19","KAROL G","S91","CO","Urbano"
"ago-23","Spotify","20","Grupo Frontera, Bad Bunny","un x100to","PR","Latino/Tropical"
"ago-23","Spotify","21","LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK","Los del Espacio","AR, AR, SE, AR, AR, AR","Urbano"
"ago-23","Spotify","22","KAROL G","AMARGURA","CO","Urbano"
"ago-23","Spotify","23","Jere Klein, Fran C","Donde?","CL","Urbano"
"ago-23","Spotify","24","Pailita, Fran C","Venga Pa' Acá","CL","Urbano"
"ago-23","Spotify","25","Bad Bunny","WHERE SHE GOES","PR","Urbano"
"ago-23","Spotify","26","Drakomafia, Il Nene De Oro, Lleflight, Piero 47, 3TRIPLE J, JulianoChieff","LOUD (feat. Piero 47, 3TRIPLE J, JulianoChieff)","CL","Urbano"
"ago-23","Spotify","27","Piero 47, King Fly","Amiri Jeans","FR","Urbano"
"ago-23","Spotify","28","Grupo Frontera, Ke Personajes","OJITOS ROJOS","AR","Latino/Tropical"
"ago-23","Spotify","29","Yng Lvcas, Peso Pluma","La Bebe - Remix","MX","Urbano"
"ago-23","Spotify","30","Lleflight, Gino Mella, Best","VÁMONOS PA LA EUROPA","CL","Urbano"
"ago-23","Spotify","31","KAROL G, Shakira","TQG","CO, CO","Urbano"
"ago-23","Spotify","32","ITHAN NY, Jere Klein","Millonarios Juntos","CL, CL","Urbano"
"ago-23","Spotify","33","Maria Becerra","CORAZÓN VACÍO","AR","Urbano"
"ago-23","Spotify","34","Lucky Brown, Gino Mella, Valdi","Me Veo Rico","CL","Urbano"
"ago-23","Spotify","35","Gino Mella","+ Q LA XUXA","CL","Urbano"
"ago-23","Spotify","36","Cris Mj","Ando Buscando","CL","Urbano"
"ago-23","Spotify","37","Jere Klein","Ram","CL","Urbano"
"ago-23","Spotify","38","Eslabon Armado, Peso Pluma","Ella Baila Sola","US, MX","Latino/Tropical"
"ago-23","Spotify","39","Manuel Turizo","La Bachata","CO","Urbano"
"ago-23","Spotify","40","Jairo Vera, Juanka","MADRID","PR","Urbano"
"ago-23","Spotify","41","Jere Klein, Drakomafia","Mi Bruja","CL","Urbano"
"ago-23","Spotify","42","KAROL G, Young Miko","DISPO","CO, PR","Urbano"
"ago-23","Spotify","43","Sky Rompiendo, Feid, Myke Towers","El Cielo","CO, CO, PR","Urbano"
"ago-23","Spotify","44","Jere Klein","Ya No Pienso en Ti","CL","Urbano"
"ago-23","Spotify","45","Cauty, Brray, JerePartyAnimal","ABC","PR, PR","Urbano"
"ago-23","Spotify","46","El Jordan 23, Big Cvyu","BELLAKITA","CL","Urbano"
"ago-23","Spotify","47","Carin Leon","Primera Cita","MX","Latino/Tropical"
"ago-23","Spotify","48","Ke Personajes, Onda Sabanera","Pobre Corazón - En Vivo","AR","Latino/Tropical"
"ago-23","Spotify","49","FloyyMenor","pa la europa","CL","Urbano"
"ago-23","Spotify","50","Jung Kook, Latto","Seven (feat. Latto)","KR, US","Pop"
"ago-23","Spotify","51","Tainy, Bad Bunny","MOJABI GHOST","PR, PR","Urbano"
"ago-23","Spotify","52","KAROL G","OKI DOKI","CO","Urbano"
"ago-23","Spotify","53","Plan B","Es un Secreto","GB","Urbano"
"ago-23","Spotify","54","Milo j, Taiu","Rara Vez","AR, AR","Urbano"
"ago-23","Spotify","55","El Jordan 23, Big Cvyu","SHERATON","CL","Urbano"
"ago-23","Spotify","56","Mora","DONDE SE APRENDE A QUERER?","SE","Urbano"
"ago-23","Spotify","57","Brray, JHAYCO, Ryan Castro","Corazón Roto - Remix","PR, PR, CO","Urbano"
"ago-23","Spotify","58","Ozuna, Feid","Hey Mor","PR, CO","Urbano"
"ago-23","Spotify","59","KAROL G, Romeo Santos","X SI VOLVEMOS","CO, US","Urbano"
"ago-23","Spotify","60","Jimin","Like Crazy","KR","Pop"
"ago-23","Spotify","61","Yandel, Feid, Daddy Yankee","Yankee 150","PR, CO, PR","Urbano"
"ago-23","Spotify","62","ROSALÍA, Rauw Alejandro","BESO","ES, PR","Urbano"
"ago-23","Spotify","63","KAROL G","MIENTRAS ME CURO DEL CORA","CO","Urbano"
"ago-23","Spotify","64","Gino Mella, Best","TE EXO DE MENOS :(","CL","Urbano"
"ago-23","Spotify","65","Mora, Feid","LA INOCENTE","SE, CO","Urbano"
"ago-23","Spotify","66","Ryan Castro, Peso Pluma, SOG","QUEMA","CO, MX","Urbano"
"ago-23","Spotify","67","SAIKO, Quevedo, Feid, Mora","POLARIS - Remix","ES,CO,PR","Urbano"
"ago-23","Spotify","68","Luck Ra, La K'onga, Ke Personajes","Ya No Vuelvas (Versión Cuarteto)","AR, AR, AR","Latino/Tropical"
"ago-23","Spotify","69","Mora, SAIKO","REINA","SE, CL","Urbano"
"ago-23","Spotify","70","Feid","Feliz Cumpleaños Ferxxo","CO","Urbano"
"ago-23","Spotify","71","Cris Mj","Su Altura","CL","Urbano"
"ago-23","Spotify","72","Lucky Brown, Fran C","Toda Guapa","CL","Urbano"
"ago-23","Spotify","73","Balbi El Chamako, El Jordan 23, Standly, Julianno Sosa, Ak4:20, Pablo Chill-E, Alexio","Ese Corte - Remix","CL, CL","Urbano"
"ago-23","Spotify","74","Bad Bunny, Chencho Corleone","Me Porto Bonito","PR, PR","Urbano"
"ago-23","Spotify","75","Marshmello, Manuel Turizo","El Merengue","US, CO","Electrónica"
"ago-23","Spotify","76","Gino Mella, Best","Viviendo El Proceso <3","CL","Urbano"
"ago-23","Spotify","77","Tony Dize, Plan B","Solos (feat. Plan B)","PR, GB","Pop"
"ago-23","Spotify","78","Peso Pluma, Grupo Frontera","TULUM","MX","Latino/Tropical"
"ago-23","Spotify","79","Quevedo","PUNTO G","ES","Urbano"
"ago-23","Spotify","80","KAROL G","PROVENZA","CO","Urbano"
"ago-23","Spotify","81","Bad Bunny, Bomba Estéreo","Ojitos Lindos","PR, CO","Urbano"
"ago-23","Spotify","82","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","AR","Urbano"
"ago-23","Spotify","83","Yandel, Feid","Yandel 150","PR, CO","Urbano"
"ago-23","Spotify","84","Damas Gratis, Ke Personajes","Costumbres - Vivo","AR, AR","Latino/Tropical"
"ago-23","Spotify","85","Jay Wheeler, Anuel AA, Hades66, Bryant Myers, Dei V","PACTO (feat. Bryant Myers & Dei V) - Remix","PR, PR, PR","Urbano"
"ago-23","Spotify","86","KAROL G, Dei V","GATITA GANGSTER","CO","Urbano"
"ago-23","Spotify","87","Feid, ICON","FERXXO 151","CO, US","Urbano"
"ago-23","Spotify","88","Chiko Alfa, Jairo Vera, Giuliano Yankees, Djay W","PANAMERA (feat. Djay W)","CL,PR","Urbano"
"ago-23","Spotify","89","Young Miko","wiggy","PR","Urbano"
"ago-23","Spotify","90","Bad Bunny","Efecto","PR","Urbano"
"ago-23","Spotify","91","Mora","PASAJERO","SE","Urbano"
"ago-23","Spotify","92","Quevedo","VISTA AL MAR","ES","Urbano"
"ago-23","Spotify","93","Eladio Carrion, Bad Bunny","Coco Chanel","PR, PR","Urbano"
"ago-23","Spotify","94","Mora","MEDIA LUNA","SE","Urbano"
"ago-23","Spotify","95","Feid","Normal","CO","Urbano"
"ago-23","Spotify","96","Jere Klein, Lucky Brown","Mandame Tu Ubi","CL","Urbano"
"ago-23","Spotify","97","Nicki Nicole, Young Miko","8 AM","AR, PR","Urbano"
"ago-23","Spotify","98","Feid","CHORRITO PA LAS ANIMAS","CO","Urbano"
"ago-23","Spotify","99","Ke Personajes","Adiós Amor / Oye Mujer","AR","Latino/Tropical"
"ago-23","Spotify","100","Arte Elegante, Gino Mella","Bonita","CL","Urbano"
"sept-23","Spotify","1","Jere Klein, Nicki Nicole","X ESO BB","CL, AR","Urbano"
"sept-23","Spotify","2","Lucky Brown, Jere Klein, Mateo on the Beatz","¿Cuál Es Su Nombre?","CL","Urbano"
"sept-23","Spotify","3","KAROL G, Peso Pluma","QLONA","CO, MX","Urbano"
"sept-23","Spotify","4","Myke Towers","LALA","PR","Urbano"
"sept-23","Spotify","5","Pablo Chill-E, Pailita","Cora Roto","CL","Urbano"
"sept-23","Spotify","6","Quevedo","Columbia","ES","Urbano"
"sept-23","Spotify","7","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","AR, AR, AR","Urbano"
"sept-23","Spotify","8","El Jordan 23, los patos feos inc, Nes","Cabaña","CL","Urbano"
"sept-23","Spotify","9","Gino Mella, Jairo Vera, Best","EL AMOR DE TU VIDA","CL","Urbano"
"sept-23","Spotify","10","JHAYCO","Holanda","PR","Urbano"
"sept-23","Spotify","11","Jairo Vera, Gino Mella, King Savagge, Chiko Alfa, Bayriton, Malito Malozo, Paolo Pimp","JARABE (feat. Chiko Alfa, Bayriton, Malito Malozo & Paolo Pimp)","CL","Urbano"
"sept-23","Spotify","12","Cris Mj","La Noche Está","CL","Urbano"
"sept-23","Spotify","13","Feid, Young Miko","CLASSY 101","CO, PR","Urbano"
"sept-23","Spotify","14","Bad Gyal, Tokischa, Young Miko","Chulo pt.2","DO, PR","Urbano"
"sept-23","Spotify","15","Pailita, Cris Mj, Keko Musik","Ponte de Espalda","CL","Urbano"
"sept-23","Spotify","16","Ak4:20, Gino Mella","ANDA SOLITA","CL","Urbano"
"sept-23","Spotify","17","Julianno Sosa, Guelo Star","TRANQUILA","PR","Urbano"
"sept-23","Spotify","18","KAROL G","MI EX TENÍA RAZÓN","CO","Urbano"
"sept-23","Spotify","19","Grupo Frontera, Ke Personajes","OJITOS ROJOS","AR","Latino/Tropical"
"sept-23","Spotify","20","KAROL G, Cris Mj, Ryan Castro","UNA NOCHE EN MEDELLÍN - REMIX","CO, CL, CO","Urbano"
"sept-23","Spotify","21","Wolfine, Ñejo","Escápate Conmigo - Remix","CO, PR","Urbano"
"sept-23","Spotify","22","Cris Mj","Ando Buscando","CL","Urbano"
"sept-23","Spotify","23","Jere Klein, Mateo on the Beatz","UNA EN UN MILLÓN","CL","Urbano"
"sept-23","Spotify","24","Pailita, Fran C","Venga Pa' Acá","CL","Urbano"
"sept-23","Spotify","25","Bad Bunny","UN PREVIEW","PR","Urbano"
"sept-23","Spotify","26","Jere Klein, Gittobeatz","ANDO","CL","Urbano"
"sept-23","Spotify","27","LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK","Los del Espacio","AR, AR, SE, AR, AR, AR","Urbano"
"sept-23","Spotify","28","KAROL G","AMARGURA","CO","Urbano"
"sept-23","Spotify","29","Gino Mella, Jairo Vera, Brytiago, Best","Mi polola <3 (feat. Best)","PR","Urbano"
"sept-23","Spotify","30","KAROL G, Shakira","TQG","CO, CO","Urbano"
"sept-23","Spotify","31","KAROL G","S91","CO","Urbano"
"sept-23","Spotify","32","Nickoog Clk, Jere Klein","XQ TAN SOLA?","CL","Urbano"
"sept-23","Spotify","33","Mora","DONDE SE APRENDE A QUERER?","SE","Urbano"
"sept-23","Spotify","34","Grupo Frontera, Bad Bunny","un x100to","PR","Latino/Tropical"
"sept-23","Spotify","35","Mora, SAIKO","REINA","SE, CL","Urbano"
"sept-23","Spotify","36","ITHAN NY, Jere Klein","Millonarios Juntos","CL, CL","Urbano"
"sept-23","Spotify","37","Quevedo, SAIKO","Buenas","CL","Urbano"
"sept-23","Spotify","38","Ke Personajes, Onda Sabanera","Pobre Corazón - En Vivo","AR","Latino/Tropical"
"sept-23","Spotify","39","Bad Bunny","WHERE SHE GOES","PR","Urbano"
"sept-23","Spotify","40","Lucky Brown, Gino Mella, Valdi","Me Veo Rico","CL","Urbano"
"sept-23","Spotify","41","Carin Leon","Primera Cita","MX","Latino/Tropical"
"sept-23","Spotify","42","Maria Becerra","CORAZÓN VACÍO","AR","Urbano"
"sept-23","Spotify","43","Manuel Turizo","La Bachata","CO","Urbano"
"sept-23","Spotify","44","Maluma, Carin Leon","Según Quién","CO, MX","Urbano"
"sept-23","Spotify","45","Mora, Feid","LA INOCENTE","SE, CO","Urbano"
"sept-23","Spotify","46","Brray, Anuel AA, Chencho Corleone, JHAYCO, Ryan Castro","Corazón Roto pt. 3","PR, PR, PR, PR, CO","Urbano"
"sept-23","Spotify","47","Gino Mella","+ Q LA XUXA","CL","Urbano"
"sept-23","Spotify","48","Piero 47, King Fly","Amiri Jeans","FR","Urbano"
"sept-23","Spotify","49","Tony Dize, Plan B","Solos (feat. Plan B)","PR, GB","Pop"
"sept-23","Spotify","50","Luck Ra, La K'onga, Ke Personajes","Ya No Vuelvas (Versión Cuarteto)","AR, AR, AR","Latino/Tropical"
"sept-23","Spotify","51","Lleflight, Gino Mella, Best","VÁMONOS PA LA EUROPA","CL","Urbano"
"sept-23","Spotify","52","Yng Lvcas, Peso Pluma","La Bebe - Remix","MX","Urbano"
"sept-23","Spotify","53","Lucky Brown, Adan La Amenaza","Privado","CL","Urbano"
"sept-23","Spotify","54","Ryan Castro, Peso Pluma, SOG","QUEMA","CO, MX","Urbano"
"sept-23","Spotify","55","Plan B","Es un Secreto","GB","Urbano"
"sept-23","Spotify","56","Jere Klein","Ya No Pienso en Ti","CL","Urbano"
"sept-23","Spotify","57","Ke Personajes","Adiós Amor / Oye Mujer","AR","Latino/Tropical"
"sept-23","Spotify","58","Damas Gratis, Ke Personajes","Costumbres - Vivo","AR, AR","Latino/Tropical"
"sept-23","Spotify","59","Shakira, Fuerza Regida","El Jefe","CO, MX","Pop"
"sept-23","Spotify","60","Sky Rompiendo, Feid, Myke Towers","El Cielo","CO, CO, PR","Urbano"
"sept-23","Spotify","61","El Jordan 23, Big Cvyu","BELLAKITA","CL","Urbano"
"sept-23","Spotify","62","Cris Mj","Su Altura","CL","Urbano"
"sept-23","Spotify","63","KAROL G","OKI DOKI","CO","Urbano"
"sept-23","Spotify","64","Jere Klein, Fran C","Donde?","CL","Urbano"
"sept-23","Spotify","65","Eslabon Armado, Peso Pluma","Ella Baila Sola","US, MX","Latino/Tropical"
"sept-23","Spotify","66","El Jordan 23, Big Cvyu","SHERATON","CL","Urbano"
"sept-23","Spotify","67","Cauty, Brray, JerePartyAnimal","ABC","PR, PR","Urbano"
"sept-23","Spotify","68","Tainy, Bad Bunny","MOJABI GHOST","PR, PR","Urbano"
"sept-23","Spotify","69","Drakomafia, Il Nene De Oro, Lleflight, Piero 47, 3TRIPLE J, JulianoChieff","LOUD (feat. Piero 47, 3TRIPLE J, JulianoChieff)","CL","Urbano"
"sept-23","Spotify","70","KAROL G, Young Miko","DISPO","CO, PR","Urbano"
"sept-23","Spotify","71","Jere Klein, Drakomafia","Mi Bruja","CL","Urbano"
"sept-23","Spotify","72","Ozuna, Feid","Hey Mor","PR, CO","Urbano"
"sept-23","Spotify","73","KAROL G","MIENTRAS ME CURO DEL CORA","CO","Urbano"
"sept-23","Spotify","74","Jairo Vera, Juanka","MADRID","PR","Urbano"
"sept-23","Spotify","75","Jere Klein, Lucky Brown","Mandame Tu Ubi","CL","Urbano"
"sept-23","Spotify","76","Bad Bunny, Chencho Corleone","Me Porto Bonito","PR, PR","Urbano"
"sept-23","Spotify","77","Jung Kook, Latto","Seven (feat. Latto)","KR, US","Pop"
"sept-23","Spotify","78","KAROL G, Romeo Santos","X SI VOLVEMOS","CO, US","Urbano"
"sept-23","Spotify","79","Milo j, Taiu","Rara Vez","AR, AR","Urbano"
"sept-23","Spotify","80","FloyyMenor","pa la europa","CL","Urbano"
"sept-23","Spotify","81","Gino Mella, Best","TE EXO DE MENOS :(","CL","Urbano"
"sept-23","Spotify","82","Jimin","Like Crazy","KR","Pop"
"sept-23","Spotify","83","Young Cister, Morad","PUERTO ESCONDIDO","ES","Urbano"
"sept-23","Spotify","84","Quevedo","PUNTO G","ES","Urbano"
"sept-23","Spotify","85","Peso Pluma, Grupo Frontera","TULUM","MX","Latino/Tropical"
"sept-23","Spotify","86","Doja Cat","Paint The Town Red","US","Urbano"
"sept-23","Spotify","87","KAROL G","PROVENZA","CO","Urbano"
"sept-23","Spotify","88","Balbi El Chamako, El Jordan 23, Standly, Julianno Sosa, Ak4:20, Pablo Chill-E, Alexio","Ese Corte - Remix","CL, CL","Urbano"
"sept-23","Spotify","89","Yandel, Feid, Daddy Yankee","Yankee 150","PR, CO, PR","Urbano"
"sept-23","Spotify","90","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","AR","Urbano"
"sept-23","Spotify","91","Sanchz, Moffa","Turututu","PR","Electrónica"
"sept-23","Spotify","92","Bad Bunny, Bomba Estéreo","Ojitos Lindos","PR, CO","Urbano"
"sept-23","Spotify","93","Brray, JHAYCO, Ryan Castro","Corazón Roto - Remix","PR, PR, CO","Urbano"
"sept-23","Spotify","94","ROSALÍA, Rauw Alejandro","BESO","ES, PR","Urbano"
"sept-23","Spotify","95","Ke Personajes","Si No Te Tengo / Ángel / Aquello Que Pasó","AR","Latino/Tropical"
"sept-23","Spotify","96","Yandel, Feid","Yandel 150","PR, CO","Urbano"
"sept-23","Spotify","97","Bad Bunny","Efecto","PR","Urbano"
"sept-23","Spotify","98","SAIKO, Quevedo, Feid, Mora","POLARIS - Remix","ES,CO,PR","Urbano"
"sept-23","Spotify","99","Jay Wheeler, Anuel AA, Hades66, Bryant Myers, Dei V","PACTO (feat. Bryant Myers & Dei V) - Remix","PR, PR, PR","Urbano"
"sept-23","Spotify","100","Standly","Pégate","CL","Urbano"
"oct-23","Spotify","1","Jere Klein, Gittobeatz","ANDO","CL","Urbano"
"oct-23","Spotify","2","Bad Bunny, Feid","PERRO NEGRO","PR, CO","Urbano"
"oct-23","Spotify","3","Lucky Brown, Jere Klein, Mateo on the Beatz","¿Cuál Es Su Nombre?","CL","Urbano"
"oct-23","Spotify","4","Jere Klein, Nicki Nicole","X ESO BB","CL, AR","Urbano"
"oct-23","Spotify","5","Darell","Lollipop","PR","Urbano"
"oct-23","Spotify","6","KAROL G, Peso Pluma","QLONA","CO, MX","Urbano"
"oct-23","Spotify","7","Bad Bunny","MONACO","PR","Urbano"
"oct-23","Spotify","8","Myke Towers","LALA","PR","Urbano"
"oct-23","Spotify","9","Bizarrap, Milo j","Fruto","AR, AR","Urbano"
"oct-23","Spotify","10","Bad Bunny","UN PREVIEW","PR","Urbano"
"oct-23","Spotify","11","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","AR, AR, AR","Urbano"
"oct-23","Spotify","12","Katteyes, Kidd Voodoo","Tas Texteandome","CL","Urbano"
"oct-23","Spotify","13","Pablo Chill-E, Pailita","Cora Roto","CL","Urbano"
"oct-23","Spotify","14","Cris Mj","La Noche Está","CL","Urbano"
"oct-23","Spotify","15","Bad Bunny, Young Miko","FINA","PR, PR","Urbano"
"oct-23","Spotify","16","Quevedo","Columbia","ES","Urbano"
"oct-23","Spotify","17","Bizarrap, Milo j","Milo J: Bzrp Music Sessions, Vol. 57","AR, AR","Urbano"
"oct-23","Spotify","18","Jairo Vera, Gino Mella, King Savagge, Chiko Alfa, Bayriton, Malito Malozo, Paolo Pimp","JARABE (feat. Chiko Alfa, Bayriton, Malito Malozo & Paolo Pimp)","CL","Urbano"
"oct-23","Spotify","19","iñigo quintero","Si No Estás","ES","Urbano"
"oct-23","Spotify","20","Julianno Sosa, Guelo Star","TRANQUILA","PR","Urbano"
"oct-23","Spotify","21","El Jordan 23, los patos feos inc, Nes","Cabaña","CL","Urbano"
"oct-23","Spotify","22","Gino Mella, Jairo Vera, Best","EL AMOR DE TU VIDA","CL","Urbano"
"oct-23","Spotify","23","Maluma, Carin Leon","Según Quién","CO, MX","Urbano"
"oct-23","Spotify","24","Grupo Frontera, Ke Personajes","OJITOS ROJOS","AR","Latino/Tropical"
"oct-23","Spotify","25","Feid, Young Miko","CLASSY 101","CO, PR","Urbano"
"oct-23","Spotify","26","Gino Mella, Ak4:20, Best","SOLO RESPIRA","CL","Urbano"
"oct-23","Spotify","27","Ak4:20, Gino Mella","ANDA SOLITA","CL","Urbano"
"oct-23","Spotify","28","Wolfine, Ñejo","Escápate Conmigo - Remix","CO, PR","Urbano"
"oct-23","Spotify","29","Jere Klein, Mateo on the Beatz","UNA EN UN MILLÓN","CL","Urbano"
"oct-23","Spotify","30","Cris Mj, Yan Block","333","CL","Urbano"
"oct-23","Spotify","31","KAROL G","MI EX TENÍA RAZÓN","CO","Urbano"
"oct-23","Spotify","32","Bad Gyal, Tokischa, Young Miko","Chulo pt.2","DO, PR","Urbano"
"oct-23","Spotify","33","Nickoog Clk, Jere Klein","XQ TAN SOLA?","CL","Urbano"
"oct-23","Spotify","34","Lucky Brown, Adan La Amenaza","Privado","CL","Urbano"
"oct-23","Spotify","35","KAROL G","AMARGURA","CO","Urbano"
"oct-23","Spotify","36","JHAYCO","Holanda","PR","Urbano"
"oct-23","Spotify","37","Anuel AA, Quevedo, Maluma, Mambo Kingz, DJ Luian","OA","PR, CO, PR, PR","Urbano"
"oct-23","Spotify","38","Pailita, Fran C","Venga Pa' Acá","CL","Urbano"
"oct-23","Spotify","39","Bad Bunny, Mora","HIBIKI","PR, SE","Urbano"
"oct-23","Spotify","40","Milo j, Taiu","Rara Vez","AR, AR","Urbano"
"oct-23","Spotify","41","Rauw Alejandro","DILUVIO","PR","Urbano"
"oct-23","Spotify","42","KAROL G, Cris Mj, Ryan Castro","UNA NOCHE EN MEDELLÍN - REMIX","CO, CL, CO","Urbano"
"oct-23","Spotify","43","Bad Bunny, Bryant Myers","SEDA","PR, PR","Urbano"
"oct-23","Spotify","44","Cris Mj","Ando Buscando","CL","Urbano"
"oct-23","Spotify","45","Bizarrap, Milo j","Toy en el Mic","AR, AR","Urbano"
"oct-23","Spotify","46","Sayian Jimmy, Nysix Music, CamiMusic","Bad Boy","CL","Urbano"
"oct-23","Spotify","47","KAROL G, Shakira","TQG","CO, CO","Urbano"
"oct-23","Spotify","48","Bizarrap, Milo j","No soy Eterno","AR, AR","Urbano"
"oct-23","Spotify","49","Grupo Frontera, Bad Bunny","un x100to","PR","Latino/Tropical"
"oct-23","Spotify","50","Carin Leon","Primera Cita","MX","Latino/Tropical"
"oct-23","Spotify","51","Plan B","Es un Secreto","GB","Urbano"
"oct-23","Spotify","52","Bad Bunny, Luar La L","TELEFONO NUEVO","PR","Urbano"
"oct-23","Spotify","53","Bad Bunny","WHERE SHE GOES","PR","Urbano"
"oct-23","Spotify","54","Ke Personajes, Onda Sabanera","Pobre Corazón - En Vivo","AR","Latino/Tropical"
"oct-23","Spotify","55","Jere Klein","Ya No Pienso en Ti","CL","Urbano"
"oct-23","Spotify","56","ITHAN NY, Jere Klein","Millonarios Juntos","CL, CL","Urbano"
"oct-23","Spotify","57","Manuel Turizo","La Bachata","CO","Urbano"
"oct-23","Spotify","58","Bad Bunny","BABY NUEVA","PR","Urbano"
